wallet_address,total_amount_eth_borrows,total_amount_eth_deposits,total_amount_eth_repays,total_amount_eth_withdraws,avg_amount_eth_borrows,avg_amount_eth_deposits,avg_amount_eth_repays,avg_amount_eth_withdraws,tx_count_borrows,tx_count_deposits,tx_count_repays,tx_count_withdraws,active_days,borrow_to_deposit_ratio,repay_to_borrow_ratio,tx_total
0x22d995aa562c7190aabe89cd07e90b8a95676d70,0.0,489.01301383,0.0,1295.2500551053336,0.0,489.01301383,0.0,647.6250275526668,0.0,1.0,0.0,2.0,1,0.0,,3.0
0x22d9aaa23d00cfc72083ab5146225845960ead4f,59580.25747486416,0.0,60565.81656144453,0.0,3310.01430415912,0.0,2884.0865029259303,0.0,18.0,0.0,21.0,0.0,1,inf,1.0165417057319057,39.0
0x22d9d02d06a24425b71c2df7b2217eaf0ff53ecf,0.0,20.06,0.0,0.0,0.0,20.06,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x22db65652d8c68e5b87f23d70e4100856fdc233c,3.101025e-12,0.0,0.0,0.0,3.101025e-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,inf,0.0,1.0
0x22df2d794daa012ab45fbfd9939b7d7d656acccd,17.356349509253953,0.0,34.712765281811016,0.0,17.356349509253953,0.0,11.570921760603673,0.0,1.0,0.0,3.0,0.0,1,inf,2.000003817813364,4.0
0x22e294835923149e9e3bbf2417794d0a3c01eebf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,,,1.0
0x22f31f4ea8aa7430053adcdc84756288237356fa,0.0,0.0,0.0,3.000001030002,0.0,0.0,0.0,0.6000002060004,0.0,0.0,0.0,5.0,1,,,5.0
0x22f3989b855e7841aff2cbcd5271f23c850489a9,0.0,19.97100607,0.0,20.290054922023735,0.0,9.985503035,0.0,20.290054922023735,0.0,2.0,0.0,1.0,1,0.0,,3.0
0x22fb3590ca2b6a876d7fb655fc6e598abf28d3e1,2499833.104677116,0.0,1523873.1895138966,0.0,178559.50747693685,0.0,117221.01457799204,0.0,14.0,0.0,13.0,0.0,1,inf,0.6095899708915662,27.0
0x22fd14b36d233cea7a29f3b7b0f4720d55a3c68a,0.0,0.0,0.0,47.88379145314166,0.0,0.0,0.0,47.88379145314166,0.0,0.0,0.0,1.0,1,,,1.0
0x22fd8facff29b66738ab35e4eec70bb6207389e8,2000.0,20.06482823824047,2042.2301492492943,20.0652314884758,2000.0,20.06482823824047,2042.2301492492943,10.0326157442379,1.0,1.0,1.0,2.0,1,99.67690608924866,1.0211150746246471,5.0
0x23051bb7678c45420771c45a2b946c787389ada0,0.0,11.0,0.0,11.000068,0.0,5.5,0.0,11.000068,0.0,2.0,0.0,1.0,1,0.0,,3.0
0x230690783fcf89902e4ec2e54e2962dcc2056de6,0.0,28.957,0.0,28.96801671060395,0.0,28.957,0.0,28.96801671060395,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x23069ccc07a00fdb2c03585f7fc613ec7d6c27df,0.0,1e-12,0.0,1.006312e-12,0.0,1e-12,0.0,1.006312e-12,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2314ed6c3e79b05365fb14b6bb832f03555104eb,0.0,0.0,0.0,625.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,1.0,1,,,1.0
0x23169e7be944cd8fc9bee0a93f98d6ebaf5aa1d6,223.82785097698317,0.0,114.63139682834517,0.0,24.869761219664795,0.0,38.21046560944839,0.0,9.0,0.0,3.0,0.0,1,inf,0.5121408990346471,12.0
0x2318d01ad71f37fe0f12724896d4645b7a3d1541,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x231a0c7238d30671d3e53ae9643742973739ab6b,0.0,9.960726562141144,0.0,0.0,0.0,9.960726562141144,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x231ea269e5ef8df7056ecf26f9b97ef8ab5cabdd,0.0,5647.903771988156,0.0,1695.909092736894,0.0,627.5448635542396,0.0,847.954546368447,0.0,9.0,0.0,2.0,1,0.0,,11.0
0x232a7a27edb9fe49d034c551f407d41a77f13e4a,0.0,0.0,0.0,1.03333797,0.0,0.0,0.0,0.103333797,0.0,0.0,0.0,10.0,1,,,10.0
0x2334ed85b090c0f731c3ab1886ae4ada83a4bf80,0.0,0.0,0.0,2340.056928751213,0.0,0.0,0.0,2340.056928751213,0.0,0.0,0.0,1.0,1,,,1.0
0x23395e68e4a65b5b9b33e3819f6a3058752a1a2e,15750.903015597272,5489.282577259742,8839.100125064297,3465.3630798216604,403.86930809223776,166.34189628059823,491.0611180591276,128.34678073413556,39.0,33.0,18.0,27.0,1,2.869391909399597,0.5611805314470802,117.0
0x233d326d1262f85ba075a5feae6ae9caf42c4cfc,0.0,0.0,0.0,616.553593683157,0.0,0.0,0.0,616.553593683157,0.0,0.0,0.0,1.0,1,,,1.0
0x233f1d0c0abb1eca410b6e1e7d2560cfd32b07b2,0.0,291869.47867334145,0.0,331776.0899973108,0.0,41695.63981047735,0.0,47396.58428533011,0.0,7.0,0.0,7.0,1,0.0,,14.0
0x2346c6d59c3278729fbb3d472b6b901d2defe1bd,0.0,1501.10000000103,0.0,1501.5839203477126,0.0,187.63750000012874,0.0,187.69799004346407,0.0,8.0,0.0,8.0,1,0.0,,16.0
0x23523f9b6f0ac6c0129121f564bd289d5585a170,0.0,0.0,0.0,0.29954696277341286,0.0,0.0,0.0,0.14977348138670643,0.0,0.0,0.0,2.0,1,,,2.0
0x2357ee9647e47e47610ff75378ac0543404ec15e,0.0,2.421,0.0,2.432507767975071,0.0,2.421,0.0,2.432507767975071,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x23597054c024fbc6e6c19d6c9af6c6e514e75fa5,24562.78138262246,0.0,16128.263984182366,0.0,6140.695345655615,0.0,2688.0439973637276,0.0,4.0,0.0,6.0,0.0,1,inf,0.6566139124453023,10.0
0x235d99d4ff951a1ee166636ce37526fe65711988,0.0,0.0,0.0,196.56858155682266,0.0,0.0,0.0,196.56858155682266,0.0,0.0,0.0,1.0,1,,,1.0
0x235e96f179765b166b2865a8c0e573d27ffd1755,0.0,0.014861441,0.0,0.014861441008546163,0.0,0.014861441,0.0,0.014861441008546163,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x235eabe9f636ca801db23cbbcdc7f46b1bf40caf,0.0,0.0,0.0,5.01696409,0.0,0.0,0.0,5.01696409,0.0,0.0,0.0,1.0,1,,,1.0
0x235f8d7baa8c724ceacc6926e5212e27137a7c5c,1.7007899e-11,0.0,0.0,0.0,1.7007899e-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,inf,0.0,1.0
0x2361d37081034e4076f5133add135a5cc43d8acf,0.0,0.0,0.0,608.4108293134004,0.0,0.0,0.0,608.4108293134004,0.0,0.0,0.0,1.0,1,,,1.0
0x23624a34ee5f3d88395766615343a3b0743e191d,0.0,123.05300928463892,0.0,0.0,0.0,30.76325232115973,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,,4.0
0x2368a4e55a57fe67fa299b5bfefe80a55235d0c3,5.0,0.0,0.0,0.08168617498533276,5.0,0.0,0.0,0.04084308749266638,1.0,0.0,0.0,2.0,1,inf,0.0,3.0
0x236b51641779036caa134e8ddce110505e039b46,0.0,595.4913325338057,0.0,0.0,0.0,595.4913325338057,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x236e29c91cf3800c3ab6ca45b786128b4f48de4b,0.0,0.0,0.0,55.04810167040281,0.0,0.0,0.0,27.524050835201404,0.0,0.0,0.0,2.0,1,,,2.0
0x23732c68e444c09fca1c139d9e90a58217560224,16.842100005205328,7193.414536842486,3.777051786e-09,2506.518511656378,1.1228066670136885,553.3395797571143,3.777051786e-10,626.6296279140945,15.0,13.0,10.0,4.0,1,0.002341322041006424,2.2426251980647545e-10,42.0
0x2374e5e55108d733d31e0a96b04eaf74e8bf0596,0.0,0.0,0.0,16.66700748902066,0.0,0.0,0.0,16.66700748902066,0.0,0.0,0.0,1.0,1,,,1.0
0x237e13a7c9ae8525159a13e1b6061f1ca6337314,0.0,1.0,0.0,1.0000000345520628,0.0,1.0,0.0,1.0000000345520628,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2381d04faec28d5aad83eeb2de3675f3d73b84ba,0.0,0.0,0.0,20.044501099823716,0.0,0.0,0.0,20.044501099823716,0.0,0.0,0.0,1.0,1,,,1.0
0x2383062058b3a7e56001d9b980b5dada1683126b,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1,,,1.0
0x238482b6fb598710a89563e699acbfd205f7c95e,0.0,0.0,0.0,4391.508804994731,0.0,0.0,0.0,4391.508804994731,0.0,0.0,0.0,1.0,1,,,1.0
0x23891cf524a1724b2c99c16b4a3fd0384bf231da,0.0,10.0,0.0,10.045006260137624,0.0,10.0,0.0,10.045006260137624,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x238bb34637cdf4712e37e49e0a36545cd9c98686,100.28142567630984,0.0,100.28173262094627,1.0000152831559348,100.28142567630984,0.0,100.28173262094627,1.0000152831559348,1.0,0.0,1.0,1.0,1,inf,1.000003060832396,3.0
0x238e24c06313fc8176bc6c49a0ebe86c2b0aabb6,0.0,0.0,93432.80355617874,0.0,0.0,0.0,7187.1387350906725,0.0,0.0,0.0,13.0,0.0,1,,inf,13.0
0x2390fc61ebb22872bdab73c647a18352aeeefe35,0.5,319.305,0.0,0.0,0.5,159.6525,0.0,0.0,1.0,2.0,0.0,0.0,1,0.0015659009411064656,0.0,3.0
0x23949d68997daaecc0c5e9241ac17df57d10f34a,0.0,0.0,0.0,693.4367713299285,0.0,0.0,0.0,231.14559044330952,0.0,0.0,0.0,3.0,1,,,3.0
0x23962c4fabdbb7869609e17ce777083cf8341517,0.0,3.474,0.0,3.4742471334171166,0.0,3.474,0.0,3.4742471334171166,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x23a39b3024cb784c02edb20bddeffa9a7bb6a5ef,0.0,4957.414148252517,0.0,8.051593368e-09,0.0,991.4828296505035,0.0,4.025796684e-09,0.0,5.0,0.0,2.0,1,0.0,,7.0
0x23a49a9930f5b562c6b1096c3e6b5bec133e8b2e,55.1000000003,22000.0,3.00008678e-10,14700.0,11.02000000006,5500.0,3.00008678e-10,3675.0,5.0,4.0,1.0,4.0,1,0.002504545454559091,5.44480359343678e-12,14.0
0x23a5b16cffec8eb6fbcffa1dd2a78802336d72e8,0.0,429.65666384048467,0.0,432.41188653682457,0.0,143.21888794682823,0.0,216.20594326841228,0.0,3.0,0.0,2.0,1,0.0,,5.0
0x23abf0c50e3506ad1da7864446adb64f19814ccd,0.0,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,,2.0
0x23ae69714e86f29ca019f033820aae446a586257,0.0,5088.357296980001,0.0,0.0,0.0,1696.1190989933336,0.0,0.0,0.0,3.0,0.0,0.0,1,0.0,,3.0
0x23b09d3e46190e1bb635bb139f8b8942ee33a5b0,0.0,34.311258589045835,0.0,0.0,0.0,34.311258589045835,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x23b3c5f6f7af36fa5881a959dca46179fc758b2f,0.0,0.0,0.0,0.00999999,0.0,0.0,0.0,0.00999999,0.0,0.0,0.0,1.0,1,,,1.0
0x23b6b78f386a87f9eb93392e7db4afefac6bc396,1.543433038e-09,0.0,1.543433038e-09,0.0,1.543433038e-09,0.0,1.543433038e-09,0.0,1.0,0.0,1.0,0.0,1,inf,1.0,2.0
0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,87.99598546952454,0.0,7.692641764407713,0.0,21.998996367381135,0.0,1.9231604411019283,0.0,4.0,0.0,4.0,0.0,1,inf,0.08742037177448156,8.0
0x23b8cca9b21c884a7ea65b527e88378643712acb,63261.89490746782,2.419000941e-09,57485.871695251895,4.989000002439999,958.5135592040579,8.063336469999999e-10,1223.103653090466,1.2472500006099998,66.0,3.0,47.0,4.0,1,26152075361043.78,0.9086966455768608,120.0
0x23c1d8550966bf6a1fb04fce5dee74c8dd9eab33,0.5,2403.221420445935,0.0,1985.5654263643983,0.5,267.02460227177056,0.0,397.11308527287963,1.0,9.0,0.0,5.0,1,0.00020805407098411322,0.0,15.0
0x23c23b2b98a2ec867138671be7474772d7d511a0,0.0,0.0,0.10004551401553512,0.0,0.0,0.0,0.10004551401553512,0.0,0.0,0.0,1.0,0.0,1,,inf,1.0
0x23caa8636cc4467db8378ca8bc4de647e1b4ede4,0.0,1.9476,0.0,0.0,0.0,1.9476,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x23cc917f53ed08c028a9b60067d4de1d7db77f5a,0.0,449581.94466637686,0.0,451537.17721529584,0.0,89916.38893327538,0.0,56442.14715191198,0.0,5.0,0.0,8.0,1,0.0,,13.0
0x23d6201cd884d1a8843a7d34e19f0be7f6901116,0.0,139.18865162,0.0,139.24782912971042,0.0,69.59432581,0.0,69.62391456485521,0.0,2.0,0.0,2.0,1,0.0,,4.0
0x23d6f869c4a64f1e8be35c777fdc523cfabee9ef,1320.7,450.0073558171901,0.0,438.6570559226433,165.0875,40.909759619744555,0.0,87.73141118452865,8.0,11.0,0.0,5.0,1,2.9348409152149904,0.0,24.0
0x23d9ca8328b8630c08f72501bf3950462f3f5456,9.8e-09,55.0,9.866236097e-09,55.000521002422886,1.6333333333333333e-09,7.857142857142857,1.4094622995714285e-09,6.875065125302861,6.0,7.0,7.0,8.0,1,1.7818181818181818e-10,1.0067587854081632,28.0
0x23ddf6d247daaa192505811bd21661c8eb46b21c,0.0,302886.2743262104,0.0,613439.1300407441,0.0,60577.254865242074,0.0,153359.78251018602,0.0,5.0,0.0,4.0,1,0.0,,9.0
0x23de3cb443944096f7ffe02103baa3bf7e459b90,0.0,0.0,0.0,19.944784855703002,0.0,0.0,0.0,19.944784855703002,0.0,0.0,0.0,1.0,1,,,1.0
0x23ea76bb624098dd9024146fb55aca118666dac8,0.0,0.0,0.0,37.27919641259224,0.0,0.0,0.0,37.27919641259224,0.0,0.0,0.0,1.0,1,,,1.0
0x23edec4b8b36f4b3b00a1f1a2b42f69bcbcb58fa,0.09811856763235664,111.65135855469681,0.0,0.0,0.09811856763235664,22.330271710939364,0.0,0.0,1.0,5.0,0.0,0.0,1,0.0008787942117541668,0.0,6.0
0x23eebb090c430783bf0665478ea6d5793b44a3c3,3.95,3560.4115863300003,0.0,0.0,0.5642857142857143,3560.4115863300003,0.0,0.0,7.0,1.0,0.0,0.0,1,0.001109422296895618,0.0,8.0
0x23f251dc6093f39bafd34d32acaf8ff1c8b16135,0.0,50.0,0.0,50.05221174064772,0.0,50.0,0.0,50.05221174064772,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x23fa073af2c0062bb63abc5d902627467c51fd0e,0.0,87.09,0.0,62.09000032026282,0.0,17.418,0.0,31.04500016013141,0.0,5.0,0.0,2.0,1,0.0,,7.0
0x23fd1ce9357f07eb7e504fd494595b73933e4cc7,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,1,inf,1.0,2.0
0x2415a23d1250d1b2347a5e7c5559a77a5bf656a4,0.0,0.0,0.0,105.0994486524248,0.0,0.0,0.0,52.5497243262124,0.0,0.0,0.0,2.0,1,,,2.0
0x2417ca8739defd3b895cb53c843ca80d05775a6e,0.0,0.0,0.0,1e-14,0.0,0.0,0.0,1e-14,0.0,0.0,0.0,1.0,1,,,1.0
0x2417df7c1285ee2a520bf51ef1a475d228639f0f,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,0.0,0.015000000000000001,0.0,0.0,0.0,6.0,1,,,6.0
0x24193fa54ed5b110691bb48314329c0200207984,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,2.0,1,,,2.0
0x241ddc934f0975e242566f2de34b6136e50b6f50,0.0,0.0,0.0,11.676909971094394,0.0,0.0,0.0,5.838454985547197,0.0,0.0,0.0,2.0,1,,,2.0
0x242914729221ebb1cc1cda5fe364616c73ceae60,0.0,2e-12,0.0,2e-12,0.0,1e-12,0.0,1e-12,0.0,2.0,0.0,2.0,1,0.0,,4.0
0x242bc7b9319c2ea4f5bd8b75277e1c858bca6721,51000.00000022115,0.0,24124.555412461526,0.0,1645.1612903297146,0.0,2010.3796177051272,0.0,31.0,0.0,12.0,0.0,1,inf,0.4730304982815081,43.0
0x242c94d61b55e89e523446a609646a8ca84785ff,0.0,3.0,0.0,3.0000939097579167,0.0,3.0,0.0,3.0000939097579167,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x24301b5205f5e0a9074db3b8bd4ea76ad2d19a6b,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x2434de30892879b90ebe8c14ae959a6d360faa71,0.0,13.952063886096298,0.0,13.95209687204571,0.0,13.952063886096298,0.0,13.95209687204571,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2442b2575ef2902af5d3281fed512f76543a341e,5e-10,0.0,5.01805109e-10,0.0,5e-10,0.0,5.01805109e-10,0.0,1.0,0.0,1.0,0.0,1,inf,1.003610218,2.0
0x244e5b01d788fa7d437d6884251a538f11f1588c,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x2452a4c96c0cfef8c3374f6f1f0c99e9e88d89d8,0.0,0.09925561950241694,0.0,0.0,0.0,0.09925561950241694,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x245395288f3e88e06f20df2036d51fa81d239c6f,0.0,0.01047921,0.0,0.0,0.0,0.01047921,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x2456e68a468638aff4bc6656ef312ad28d490c15,0.0,0.016,0.0,0.0,0.0,0.008,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,,2.0
0x246703d015fc3248f032e61ebb8321b1f1e0170b,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x246d904d1311ab3ed2c61c6de4d02f6e2cc11ca3,1.7287716560697743,0.0,1.6322872584217145,0.0,1.7287716560697743,0.0,1.6322872584217145,0.0,1.0,0.0,1.0,0.0,1,inf,0.9441890446842416,2.0
0x24741278c43f8fe4ca78fd8915d9b2439c1753f7,0.0,20.0,0.0,20.127763358093077,0.0,6.666666666666667,0.0,20.127763358093077,0.0,3.0,0.0,1.0,1,0.0,,4.0
0x247cde299a04692a947dd573c4c357d674d2a9c3,0.0,1008.5431132772651,0.0,0.0,0.0,504.27155663863255,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,,2.0
0x247fca2a531b7c4f47752fe420d3636cbf2a39c0,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.0,1.0,0.0,1.0,0.0,1,inf,1.0,2.0
0x248363c37452be586df09f4d961210fafb4059d2,0.0,0.0,3.2410489349594886,0.0,0.0,0.0,1.6205244674797443,0.0,0.0,0.0,2.0,0.0,1,,inf,2.0
0x24838c2ca8ebc1ec5781de039e650ab9fab7a795,0.0,1133.0978,0.0,5858.849186689399,0.0,1133.0978,0.0,2929.4245933446996,0.0,1.0,0.0,2.0,1,0.0,,3.0
0x2489d1b30269ae766cd7ffc233fbe14ecede82b2,0.0,755.0,0.0,757.3525762322474,0.0,755.0,0.0,757.3525762322474,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2489f833f1c3b7458177993de1edb274b726d91f,0.037,10.0,0.0,0.0,0.037,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0036999999999999997,0.0,2.0
0x248d09b842142ed5e4ec79d95e62baa46bfb7738,6e-10,843.7652765038443,6.03727824e-10,489.6094507094682,6e-10,210.9413191259611,6.03727824e-10,489.6094507094682,1.0,4.0,1.0,1.0,1,7.110982363319218e-13,1.00621304,7.0
0x248db46045c249c7b9a5909fc137e49e76d43650,0.0,0.0,0.0,59.86775246512183,0.0,0.0,0.0,29.933876232560916,0.0,0.0,0.0,2.0,1,,,2.0
0x24904e4994e8913c07a29bcf0080b020f3d98072,2.0,1247.65030491,0.0,1252.9650682204438,1.0,311.9125762275,0.0,313.24126705511094,2.0,4.0,0.0,4.0,1,0.0016030132739351763,0.0,10.0
0x249fdfc6a050d18974eaa785f76d3dd40a1e7fbb,0.0,0.013,0.0,0.0,0.0,0.013,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x24a8c6a987c8249bf507dd7638bd832b11a5b65c,2169.9922230088305,3809.94694666,2165.8672713925926,24011.361587079093,309.9988890012615,544.2781352371428,433.17345427851853,3001.4201983848866,7.0,7.0,5.0,8.0,1,0.5695596955519708,0.9980990938250837,27.0
0x24ab5e1fc2925e54a505ed9fa52b29ee019d2764,0.0,18.1929,0.0,20.461643598284105,0.0,18.1929,0.0,20.461643598284105,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x24b23bb643082026227e945c7833b81426057b10,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,1,inf,1.0,2.0
0x24bf21c742791848cb37d228afad72a5a273b181,0.0,100.6488,0.0,0.0,0.0,100.6488,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x24cfb2a06760768f1b98c39cf4ffccaa2a4e5169,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x24d4b094e5bfdd985702bf9e6f03795c720892e8,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.0,1,,,1.0
0x24e09f0b6e050754a9ddee77d867a786a38339dd,824000.0000004901,940.600925956473,836134.1215345457,641.0,15547.169811330003,104.51121399516367,8709.730432651517,49.30769230769231,53.0,9.0,96.0,13.0,1,876.0357100037783,1.014725875648117,171.0
0x24e2b3e7dcede69200223531beaf18b9f19b8ccd,0.0,1.28587473953e-07,0.0,7.317174395300001e-08,0.0,6.42937369765e-08,0.0,1.8292935988250002e-08,0.0,2.0,0.0,4.0,1,0.0,,6.0
0x24e34afa2b3ac6e568d9a5a3ff7249c0f1567220,0.0,20.02091904,0.0,0.0,0.0,20.02091904,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x24e8bb6a37774d8a0187e196beb29601ed5920bf,3000.000000001015,40.0,1511.2436896719992,0.0,750.0000000002537,13.333333333333334,302.24873793439986,0.0,4.0,3.0,5.0,0.0,1,75.00000000002538,0.5037478965571626,12.0
0x24e94e701c3d831bec4851aa83b0eab75dee6a0d,1.845738782582612,0.0,1.8466611695270039,0.0,1.845738782582612,0.0,1.8466611695270039,0.0,1.0,0.0,1.0,0.0,1,inf,1.0004997386158303,2.0
0x24f3781bda2553fac8254aaac8a2856303f94bc0,0.008239128144664029,0.0,0.0,0.0,0.0020597820361660073,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,inf,0.0,4.0
0x24fef6aa4f033774c3957be279a1d6b5ec591fc6,0.0,0.0,0.0,5189.3747279004865,0.0,0.0,0.0,1729.7915759668288,0.0,0.0,0.0,3.0,1,,,3.0
0x2501c2d9f90f775559b626f1b52aa688d528339d,0.0,0.612525,0.0,0.6125279100112931,0.0,0.612525,0.0,0.6125279100112931,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2501dec16135d6b634f99bdeb3a0ee2123ed87c6,0.0,1010.1223404858854,0.0,1010.9191330522737,0.0,505.0611702429427,0.0,505.4595665261368,0.0,2.0,0.0,2.0,1,0.0,,4.0
0x2501ee0264940a2abcfac50de71a4fca34aa4f56,536.1614577116666,0.0,536.8530940972631,0.0,536.1614577116666,0.0,536.8530940972631,0.0,1.0,0.0,1.0,0.0,1,inf,1.0012899778147957,2.0
0x250932275b0ed1aef43e574db4234d2b812763eb,0.0,0.0,0.0,30.683881282459858,0.0,0.0,0.0,15.341940641229929,0.0,0.0,0.0,2.0,1,,,2.0
0x250de24b28482a63a402ff3c8ebbf83dc7583e70,0.0,11224.202695686497,0.0,187.6068232918877,0.0,1870.700449281083,0.0,10.422601293993761,0.0,6.0,0.0,18.0,1,0.0,,24.0
0x250f87ad6886f44b0f8dde13ea4f53ff39d7c5e8,0.0,21.170303027245996,0.0,0.0,0.0,10.585151513622998,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,,2.0
0x251932e099be5e201147094a44087e01684d7591,0.0,235.41702400929847,0.0,236.64419884927887,0.0,235.41702400929847,0.0,236.64419884927887,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x252107583be42f12eaf532a03005e9892a3dccec,0.0,0.0,0.0,1.2100048300011357,0.0,0.0,0.0,0.4033349433337119,0.0,0.0,0.0,3.0,1,,,3.0
0x2531a0edc54daa02b4d3a028eafbcdd674e13e79,0.0,1.16,0.0,1.163400043643958,0.0,1.16,0.0,1.163400043643958,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x25376209ba75dff0a1ee75006bc3a4f8706ebf4a,0.0,250.0,0.0,257.34257905238695,0.0,250.0,0.0,257.34257905238695,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x253e55d315cd740d1e054c6fafd9fe0113266623,0.0,0.0,0.0,0.09566647,0.0,0.0,0.0,0.09566647,0.0,0.0,0.0,1.0,1,,,1.0
0x2541e794f25fa435e898310673107899ea521fd8,0.0,9.0,0.0,9.092465032501048,0.0,9.0,0.0,9.092465032501048,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x25442048dafcba10c380649e6d371f8be2b877a8,1.22,194.5,0.6678712189637386,0.0,0.305,97.25,0.11131186982728976,0.0,4.0,2.0,6.0,0.0,1,0.006272493573264782,0.5474354253801136,12.0
0x255ac08b9699c5c814d8d6e0e23737a30d1bf8b4,0.0,0.0,0.0,279.15828362465777,0.0,0.0,0.0,279.15828362465777,0.0,0.0,0.0,1.0,1,,,1.0
0x255f2b02cded81fee754cbadfcab8f9500eb436e,0.0,5.6280372763351805,0.0,5.66,0.0,5.6280372763351805,0.0,5.66,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2561ea134aa52f9d403e4ec79d29c4a9ab822fcc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,,1.0
0x2565f8e0b33f2d3bb1c0e2dd5fbb972df48654c8,1.00000018,1687.0,4.0620964537e-08,9.9999999,0.200000036,241.0,2.03104822685e-08,9.9999999,5.0,7.0,2.0,1.0,1,0.0005927683343212804,4.06209572252277e-08,15.0
0x2570f03e91680d658d7b7a46d43670ecaa7fcd90,4000.360590800553,0.0,4013.9094302517,0.0,2000.1802954002765,0.0,1337.9698100839,0.0,2.0,0.0,3.0,0.0,1,inf,1.0033869045411319,5.0
0x2574f0e0edcb4d5992e8be9b79b08cde61b66830,0.2195166214833976,95.50770667,0.0,95.7337557266436,0.2195166214833976,47.753853335,0.0,95.7337557266436,1.0,2.0,0.0,1.0,1,0.002298417888326808,0.0,4.0
0x2576cb53d484d7b26b8ff5a2981ea702c95d50d5,0.0,0.9529976521,0.0,0.9529990642222969,0.0,0.9529976521,0.0,0.9529990642222969,0.0,1.0,0.0,1.0,1,0.0,,2.0
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,1145.8036265506378,166.83718369176518,1146.4181384004246,115.33934547515437,143.22545331882972,16.683718369176518,143.30226730005307,11.533934547515438,8.0,10.0,8.0,10.0,1,6.867795303159345,1.0005363151551865,36.0
0x257a7a6c9022430b6396ccfaf7b5a424434d6f06,0.2312282530848547,0.0,0.0,0.0,0.2312282530848547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,inf,0.0,1.0
